Timestamp,Source IP,Message,Label
21:49.1,192.168.1.160,Failed login attempt,0
32:49.1,192.168.1.118,High CPU usage,0
03:49.1,192.168.1.43,DDoS detected,1
08:49.1,192.168.1.30,Connection timeout,0
56:49.1,192.168.1.158,High CPU usage,0
29:49.1,192.168.1.103,DDoS detected,1
07:49.1,192.168.1.251,Failed login attempt,0
26:49.1,192.168.1.11,Failed login attempt,0
50:49.1,192.168.1.184,Connection timeout,0
39:49.1,192.168.1.203,High CPU usage,0
50:49.1,192.168.1.181,DDoS detected,1
50:49.1,192.168.1.36,Normal operation,0
36:49.1,192.168.1.129,Failed login attempt,0
10:49.1,192.168.1.119,Connection timeout,0
15:49.1,192.168.1.60,Normal operation,0
10:49.1,192.168.1.218,DDoS detected,1
52:49.1,192.168.1.209,High CPU usage,0
56:49.1,192.168.1.76,Failed login attempt,0
02:49.1,192.168.1.181,Normal operation,0
58:49.1,192.168.1.242,Failed login attempt,0
13:49.1,192.168.1.148,Connection timeout,0
16:49.1,192.168.1.204,Normal operation,0
01:49.1,192.168.1.106,Connection timeout,0
53:49.1,192.168.1.74,Failed login attempt,0
33:49.1,192.168.1.255,Failed login attempt,0
47:49.1,192.168.1.84,Normal operation,0
55:49.1,192.168.1.249,Failed login attempt,0
15:49.1,192.168.1.3,DDoS detected,1
19:49.1,192.168.1.147,Failed login attempt,0
22:49.1,192.168.1.43,High CPU usage,0
17:49.1,192.168.1.4,Normal operation,0
51:49.1,192.168.1.21,High CPU usage,0
24:49.1,192.168.1.39,Connection timeout,0
59:49.1,192.168.1.239,High CPU usage,0
54:49.1,192.168.1.54,High CPU usage,0
58:49.1,192.168.1.149,DDoS detected,1
45:49.1,192.168.1.233,DDoS detected,1
45:49.1,192.168.1.186,Failed login attempt,0
07:49.1,192.168.1.90,Failed login attempt,0
53:49.1,192.168.1.200,Failed login attempt,0
31:49.1,192.168.1.89,High CPU usage,0
35:49.1,192.168.1.27,High CPU usage,0
59:49.1,192.168.1.252,Connection timeout,0
14:49.1,192.168.1.206,High CPU usage,0
59:49.1,192.168.1.82,High CPU usage,0
43:49.1,192.168.1.195,Failed login attempt,0
29:49.1,192.168.1.129,Failed login attempt,0
22:49.1,192.168.1.219,Connection timeout,0
28:49.1,192.168.1.70,Normal operation,0
14:49.1,192.168.1.37,DDoS detected,1
37:49.1,192.168.1.14,Connection timeout,0
58:49.1,192.168.1.2,Failed login attempt,0
28:49.1,192.168.1.154,DDoS detected,1
25:49.1,192.168.1.213,Failed login attempt,0
55:49.1,192.168.1.201,Normal operation,0
32:49.1,192.168.1.74,Normal operation,0
26:49.1,192.168.1.59,Failed login attempt,0
29:49.1,192.168.1.61,Normal operation,0
52:49.1,192.168.1.200,Connection timeout,0
49:49.1,192.168.1.38,Connection timeout,0
15:49.1,192.168.1.143,Normal operation,0
41:49.1,192.168.1.90,Normal operation,0
03:49.1,192.168.1.37,Failed login attempt,0
59:49.1,192.168.1.176,Normal operation,0
07:49.1,192.168.1.214,Connection timeout,0
24:49.1,192.168.1.225,Connection timeout,0
07:49.1,192.168.1.178,DDoS detected,1
00:49.1,192.168.1.170,Normal operation,0
00:49.1,192.168.1.118,High CPU usage,0
51:49.1,192.168.1.4,Connection timeout,0
12:49.1,192.168.1.4,Failed login attempt,0
55:49.1,192.168.1.164,DDoS detected,1
13:49.1,192.168.1.183,Normal operation,0
57:49.1,192.168.1.128,DDoS detected,1
55:49.1,192.168.1.239,DDoS detected,1
51:49.1,192.168.1.14,Normal operation,0
54:49.1,192.168.1.38,Failed login attempt,0
55:49.1,192.168.1.216,DDoS detected,1
55:49.1,192.168.1.204,Failed login attempt,0
18:49.1,192.168.1.164,Failed login attempt,0
41:49.1,192.168.1.35,Connection timeout,0
33:49.1,192.168.1.254,High CPU usage,0
49:49.1,192.168.1.41,Connection timeout,0
38:49.1,192.168.1.202,DDoS detected,1
24:49.1,192.168.1.213,DDoS detected,1
33:49.1,192.168.1.102,Connection timeout,0
38:49.1,192.168.1.93,DDoS detected,1
26:49.1,192.168.1.124,Failed login attempt,0
46:49.1,192.168.1.143,DDoS detected,1
56:49.1,192.168.1.28,DDoS detected,1
25:49.1,192.168.1.84,Connection timeout,0
52:49.1,192.168.1.239,Failed login attempt,0
54:49.1,192.168.1.201,Connection timeout,0
24:49.1,192.168.1.50,Connection timeout,0
55:49.1,192.168.1.194,Normal operation,0
52:49.1,192.168.1.71,Failed login attempt,0
06:49.1,192.168.1.227,Normal operation,0
36:49.1,192.168.1.25,DDoS detected,1
05:49.1,192.168.1.77,High CPU usage,0
51:49.1,192.168.1.108,Failed login attempt,0
36:49.1,192.168.1.14,Normal operation,0
32:49.1,192.168.1.179,Failed login attempt,0
10:49.1,192.168.1.145,Failed login attempt,0
38:49.1,192.168.1.159,Connection timeout,0
24:49.1,192.168.1.147,DDoS detected,1
17:49.1,192.168.1.107,Normal operation,0
37:49.1,192.168.1.223,Normal operation,0
14:49.1,192.168.1.240,DDoS detected,1
40:49.1,192.168.1.201,High CPU usage,0
45:49.1,192.168.1.65,Normal operation,0
21:49.1,192.168.1.89,High CPU usage,0
24:49.1,192.168.1.169,Failed login attempt,0
55:49.1,192.168.1.227,High CPU usage,0
20:49.1,192.168.1.103,Normal operation,0
16:49.1,192.168.1.242,High CPU usage,0
30:49.1,192.168.1.242,High CPU usage,0
39:49.1,192.168.1.95,High CPU usage,0
49:49.1,192.168.1.71,Connection timeout,0
08:49.1,192.168.1.244,Failed login attempt,0
38:49.1,192.168.1.121,Connection timeout,0
51:49.1,192.168.1.244,Connection timeout,0
46:49.1,192.168.1.251,Normal operation,0
07:49.1,192.168.1.251,Connection timeout,0
02:49.1,192.168.1.220,High CPU usage,0
24:49.1,192.168.1.203,High CPU usage,0
04:49.1,192.168.1.102,Connection timeout,0
14:49.1,192.168.1.121,High CPU usage,0
16:49.1,192.168.1.225,Normal operation,0
57:49.1,192.168.1.194,High CPU usage,0
09:49.1,192.168.1.53,Normal operation,0
48:49.1,192.168.1.11,Connection timeout,0
19:49.1,192.168.1.247,High CPU usage,0
14:49.1,192.168.1.102,Connection timeout,0
02:49.1,192.168.1.196,Connection timeout,0
10:49.1,192.168.1.158,High CPU usage,0
21:49.1,192.168.1.193,High CPU usage,0
06:49.1,192.168.1.23,DDoS detected,1
28:49.1,192.168.1.208,Failed login attempt,0
29:49.1,192.168.1.163,High CPU usage,0
52:49.1,192.168.1.48,DDoS detected,1
11:49.1,192.168.1.56,Connection timeout,0
45:49.1,192.168.1.97,Connection timeout,0
12:49.1,192.168.1.207,Normal operation,0
31:49.1,192.168.1.230,DDoS detected,1
31:49.1,192.168.1.163,Connection timeout,0
15:49.1,192.168.1.1,Failed login attempt,0
01:49.1,192.168.1.130,High CPU usage,0
45:49.1,192.168.1.18,Normal operation,0
29:49.1,192.168.1.173,Normal operation,0
29:49.1,192.168.1.120,Failed login attempt,0
02:49.1,192.168.1.45,Normal operation,0
53:49.1,192.168.1.207,Connection timeout,0
28:49.1,192.168.1.244,High CPU usage,0
16:49.1,192.168.1.122,High CPU usage,0
00:49.1,192.168.1.99,DDoS detected,1
37:49.1,192.168.1.162,High CPU usage,0
39:49.1,192.168.1.200,High CPU usage,0
12:49.1,192.168.1.36,Connection timeout,0
01:49.1,192.168.1.68,High CPU usage,0
39:49.1,192.168.1.248,Failed login attempt,0
33:49.1,192.168.1.7,Normal operation,0
58:49.1,192.168.1.104,High CPU usage,0
42:49.1,192.168.1.222,Failed login attempt,0
54:49.1,192.168.1.221,DDoS detected,1
09:49.1,192.168.1.210,Normal operation,0
44:49.1,192.168.1.34,High CPU usage,0
01:49.1,192.168.1.86,Failed login attempt,0
33:49.1,192.168.1.212,Normal operation,0
40:49.1,192.168.1.147,DDoS detected,1
39:49.1,192.168.1.102,Normal operation,0
52:49.1,192.168.1.55,Connection timeout,0
57:49.1,192.168.1.6,High CPU usage,0
12:49.1,192.168.1.145,Connection timeout,0
49:49.1,192.168.1.50,Normal operation,0
19:49.1,192.168.1.154,Failed login attempt,0
12:49.1,192.168.1.155,Normal operation,0
35:49.1,192.168.1.176,Connection timeout,0
59:49.1,192.168.1.238,Connection timeout,0
12:49.1,192.168.1.144,Failed login attempt,0
31:49.1,192.168.1.107,DDoS detected,1
16:49.1,192.168.1.235,Connection timeout,0
29:49.1,192.168.1.113,High CPU usage,0
54:49.1,192.168.1.203,Connection timeout,0
54:49.1,192.168.1.176,DDoS detected,1
04:49.1,192.168.1.76,Connection timeout,0
57:49.1,192.168.1.114,Connection timeout,0
31:49.1,192.168.1.206,DDoS detected,1
17:49.1,192.168.1.225,High CPU usage,0
43:49.1,192.168.1.143,Failed login attempt,0
19:49.1,192.168.1.53,Normal operation,0
49:49.1,192.168.1.244,High CPU usage,0
55:49.1,192.168.1.118,DDoS detected,1
56:49.1,192.168.1.191,Normal operation,0
04:49.1,192.168.1.90,High CPU usage,0
26:49.1,192.168.1.171,DDoS detected,1
26:49.1,192.168.1.171,DDoS detected,1
33:49.1,192.168.1.139,High CPU usage,0
57:49.1,192.168.1.25,High CPU usage,0
23:49.1,192.168.1.224,High CPU usage,0
20:49.1,192.168.1.204,High CPU usage,0
44:49.1,192.168.1.252,Failed login attempt,0
24:49.1,192.168.1.129,Connection timeout,0
12:49.1,192.168.1.239,High CPU usage,0
39:49.1,192.168.1.21,DDoS detected,1
23:49.1,192.168.1.112,Normal operation,0
59:49.1,192.168.1.127,Failed login attempt,0
16:49.1,192.168.1.60,DDoS detected,1
09:49.1,192.168.1.251,High CPU usage,0
02:49.1,192.168.1.91,Normal operation,0
52:49.1,192.168.1.98,Normal operation,0
35:49.1,192.168.1.186,Connection timeout,0
05:49.1,192.168.1.11,Connection timeout,0
31:49.1,192.168.1.194,Connection timeout,0
07:49.1,192.168.1.185,Normal operation,0
02:49.1,192.168.1.223,High CPU usage,0
01:49.1,192.168.1.50,Normal operation,0
50:49.1,192.168.1.153,Failed login attempt,0
19:49.1,192.168.1.101,DDoS detected,1
52:49.1,192.168.1.81,Connection timeout,0
29:49.1,192.168.1.252,Connection timeout,0
41:49.1,192.168.1.104,Connection timeout,0
04:49.1,192.168.1.201,Normal operation,0
19:49.1,192.168.1.82,Normal operation,0
21:49.1,192.168.1.72,High CPU usage,0
15:49.1,192.168.1.105,DDoS detected,1
46:49.1,192.168.1.142,Failed login attempt,0
37:49.1,192.168.1.202,High CPU usage,0
42:49.1,192.168.1.228,DDoS detected,1
22:49.1,192.168.1.127,Failed login attempt,0
42:49.1,192.168.1.105,High CPU usage,0
07:49.1,192.168.1.240,Connection timeout,0
48:49.1,192.168.1.75,Failed login attempt,0
37:49.1,192.168.1.239,Normal operation,0
37:49.1,192.168.1.100,High CPU usage,0
25:49.1,192.168.1.96,High CPU usage,0
05:49.1,192.168.1.211,Failed login attempt,0
25:49.1,192.168.1.2,Connection timeout,0
29:49.1,192.168.1.70,DDoS detected,1
11:49.1,192.168.1.75,High CPU usage,0
08:49.1,192.168.1.208,Normal operation,0
24:49.1,192.168.1.43,High CPU usage,0
21:49.1,192.168.1.147,Normal operation,0
15:49.1,192.168.1.133,Connection timeout,0
24:49.1,192.168.1.227,Normal operation,0
01:49.1,192.168.1.79,Failed login attempt,0
40:49.1,192.168.1.147,Connection timeout,0
27:49.1,192.168.1.152,Connection timeout,0
33:49.1,192.168.1.154,Failed login attempt,0
05:49.1,192.168.1.214,Normal operation,0
53:49.1,192.168.1.182,DDoS detected,1
01:49.1,192.168.1.50,Failed login attempt,0
32:49.1,192.168.1.250,Failed login attempt,0
20:49.1,192.168.1.62,Connection timeout,0
05:49.1,192.168.1.223,Failed login attempt,0
39:49.1,192.168.1.244,DDoS detected,1
40:49.1,192.168.1.88,High CPU usage,0
57:49.1,192.168.1.244,Failed login attempt,0
48:49.1,192.168.1.172,Connection timeout,0
02:49.1,192.168.1.100,Connection timeout,0
06:49.1,192.168.1.171,Failed login attempt,0
13:49.1,192.168.1.171,Connection timeout,0
29:49.1,192.168.1.15,Connection timeout,0
32:49.1,192.168.1.3,DDoS detected,1
19:49.1,192.168.1.152,High CPU usage,0
01:49.1,192.168.1.229,Failed login attempt,0
43:49.1,192.168.1.46,Connection timeout,0
57:49.1,192.168.1.5,Normal operation,0
44:49.1,192.168.1.101,High CPU usage,0
16:49.1,192.168.1.24,DDoS detected,1
06:49.1,192.168.1.66,Connection timeout,0
01:49.1,192.168.1.139,Connection timeout,0
23:49.1,192.168.1.156,DDoS detected,1
43:49.1,192.168.1.51,Failed login attempt,0
40:49.1,192.168.1.180,Failed login attempt,0
45:49.1,192.168.1.245,DDoS detected,1
56:49.1,192.168.1.176,Failed login attempt,0
47:49.1,192.168.1.195,Connection timeout,0
00:49.1,192.168.1.175,Connection timeout,0
52:49.1,192.168.1.65,Normal operation,0
09:49.1,192.168.1.171,Connection timeout,0
25:49.1,192.168.1.61,DDoS detected,1
45:49.1,192.168.1.92,High CPU usage,0
28:49.1,192.168.1.184,High CPU usage,0
36:49.1,192.168.1.31,DDoS detected,1
03:49.1,192.168.1.209,High CPU usage,0
12:49.1,192.168.1.222,Normal operation,0
51:49.1,192.168.1.184,High CPU usage,0
45:49.1,192.168.1.42,Failed login attempt,0
53:49.1,192.168.1.229,DDoS detected,1
08:49.1,192.168.1.50,Failed login attempt,0
32:49.1,192.168.1.121,Normal operation,0
25:49.1,192.168.1.236,High CPU usage,0
30:49.1,192.168.1.154,Failed login attempt,0
31:49.1,192.168.1.87,DDoS detected,1
31:49.1,192.168.1.115,Connection timeout,0
20:49.1,192.168.1.34,Connection timeout,0
47:49.1,192.168.1.67,Connection timeout,0
37:49.1,192.168.1.228,Failed login attempt,0
50:49.1,192.168.1.80,Failed login attempt,0
37:49.1,192.168.1.234,DDoS detected,1
29:49.1,192.168.1.116,Normal operation,0
10:49.1,192.168.1.83,Connection timeout,0
21:49.1,192.168.1.223,High CPU usage,0
40:49.1,192.168.1.168,High CPU usage,0
46:49.1,192.168.1.174,Failed login attempt,0
06:49.1,192.168.1.210,High CPU usage,0
07:49.1,192.168.1.98,Failed login attempt,0
17:49.1,192.168.1.96,Failed login attempt,0
45:49.1,192.168.1.149,Normal operation,0
26:49.1,192.168.1.142,High CPU usage,0
16:49.1,192.168.1.216,Connection timeout,0
46:49.1,192.168.1.63,High CPU usage,0
12:49.1,192.168.1.80,Connection timeout,0
08:49.1,192.168.1.154,Connection timeout,0
19:49.1,192.168.1.141,Connection timeout,0
48:49.1,192.168.1.161,DDoS detected,1
27:49.1,192.168.1.17,Normal operation,0
55:49.1,192.168.1.145,Failed login attempt,0
57:49.1,192.168.1.253,DDoS detected,1
27:49.1,192.168.1.58,Failed login attempt,0
53:49.1,192.168.1.238,DDoS detected,1
56:49.1,192.168.1.171,High CPU usage,0
38:49.1,192.168.1.239,DDoS detected,1
22:49.1,192.168.1.175,Failed login attempt,0
57:49.1,192.168.1.208,Failed login attempt,0
21:49.1,192.168.1.51,Connection timeout,0
26:49.1,192.168.1.143,DDoS detected,1
51:49.1,192.168.1.49,DDoS detected,1
07:49.1,192.168.1.254,Normal operation,0
49:49.1,192.168.1.16,High CPU usage,0
00:49.1,192.168.1.56,Connection timeout,0
23:49.1,192.168.1.2,DDoS detected,1
35:49.1,192.168.1.78,DDoS detected,1
48:49.1,192.168.1.157,Normal operation,0
41:49.1,192.168.1.23,Normal operation,0
03:49.1,192.168.1.245,Connection timeout,0
13:49.1,192.168.1.90,Connection timeout,0
33:49.1,192.168.1.211,DDoS detected,1
09:49.1,192.168.1.29,High CPU usage,0
41:49.1,192.168.1.177,Connection timeout,0
58:49.1,192.168.1.32,Failed login attempt,0
43:49.1,192.168.1.110,Normal operation,0
42:49.1,192.168.1.225,Failed login attempt,0
29:49.1,192.168.1.23,High CPU usage,0
04:49.1,192.168.1.40,Failed login attempt,0
19:49.1,192.168.1.242,Failed login attempt,0
11:49.1,192.168.1.183,DDoS detected,1
26:49.1,192.168.1.243,Connection timeout,0
33:49.1,192.168.1.27,Connection timeout,0
22:49.1,192.168.1.220,Normal operation,0
32:49.1,192.168.1.253,Connection timeout,0
07:49.1,192.168.1.99,Failed login attempt,0
02:49.1,192.168.1.72,High CPU usage,0
59:49.1,192.168.1.107,Connection timeout,0
53:49.1,192.168.1.239,Normal operation,0
46:49.1,192.168.1.79,Failed login attempt,0
54:49.1,192.168.1.15,High CPU usage,0
09:49.1,192.168.1.220,DDoS detected,1
06:49.1,192.168.1.253,Failed login attempt,0
59:49.1,192.168.1.155,DDoS detected,1
49:49.1,192.168.1.81,High CPU usage,0
07:49.1,192.168.1.192,High CPU usage,0
51:49.1,192.168.1.228,Connection timeout,0
45:49.1,192.168.1.220,High CPU usage,0
59:49.1,192.168.1.37,Normal operation,0
54:49.1,192.168.1.86,Normal operation,0
46:49.1,192.168.1.180,DDoS detected,1
06:49.1,192.168.1.217,Failed login attempt,0
54:49.1,192.168.1.128,Normal operation,0
49:49.1,192.168.1.176,Normal operation,0
53:49.1,192.168.1.212,Failed login attempt,0
47:49.1,192.168.1.120,DDoS detected,1
06:49.1,192.168.1.159,High CPU usage,0
01:49.1,192.168.1.216,Failed login attempt,0
47:49.1,192.168.1.82,DDoS detected,1
39:49.1,192.168.1.200,Normal operation,0
22:49.1,192.168.1.132,Connection timeout,0
07:49.1,192.168.1.24,DDoS detected,1
53:49.1,192.168.1.180,DDoS detected,1
22:49.1,192.168.1.29,Connection timeout,0
40:49.1,192.168.1.134,Connection timeout,0
34:49.1,192.168.1.36,High CPU usage,0
59:49.1,192.168.1.109,DDoS detected,1
55:49.1,192.168.1.42,Connection timeout,0
51:49.1,192.168.1.46,High CPU usage,0
39:49.1,192.168.1.73,Normal operation,0
56:49.1,192.168.1.236,Connection timeout,0
37:49.1,192.168.1.200,High CPU usage,0
49:49.1,192.168.1.245,High CPU usage,0
08:49.1,192.168.1.185,Normal operation,0
45:49.1,192.168.1.176,High CPU usage,0
20:49.1,192.168.1.162,High CPU usage,0
00:49.1,192.168.1.115,Connection timeout,0
13:49.1,192.168.1.90,Connection timeout,0
24:49.1,192.168.1.218,Failed login attempt,0
28:49.1,192.168.1.45,High CPU usage,0
09:49.1,192.168.1.97,DDoS detected,1
26:49.1,192.168.1.213,High CPU usage,0
00:49.1,192.168.1.190,Failed login attempt,0
32:49.1,192.168.1.161,Connection timeout,0
48:49.1,192.168.1.136,Connection timeout,0
24:49.1,192.168.1.43,Failed login attempt,0
26:49.1,192.168.1.223,High CPU usage,0
48:49.1,192.168.1.148,Connection timeout,0
16:49.1,192.168.1.222,Failed login attempt,0
50:49.1,192.168.1.162,Failed login attempt,0
08:49.1,192.168.1.117,DDoS detected,1
46:49.1,192.168.1.110,Normal operation,0
41:49.1,192.168.1.24,Normal operation,0
47:49.1,192.168.1.1,Failed login attempt,0
20:49.1,192.168.1.199,DDoS detected,1
50:49.1,192.168.1.131,Connection timeout,0
52:49.1,192.168.1.220,Failed login attempt,0
52:49.1,192.168.1.53,Connection timeout,0
20:49.1,192.168.1.186,Failed login attempt,0
30:49.1,192.168.1.152,Connection timeout,0
28:49.1,192.168.1.246,DDoS detected,1
28:49.1,192.168.1.229,High CPU usage,0
13:49.1,192.168.1.249,Connection timeout,0
48:49.1,192.168.1.158,High CPU usage,0
45:49.1,192.168.1.69,DDoS detected,1
45:49.1,192.168.1.142,High CPU usage,0
46:49.1,192.168.1.78,High CPU usage,0
34:49.1,192.168.1.240,Failed login attempt,0
06:49.1,192.168.1.13,DDoS detected,1
59:49.1,192.168.1.230,DDoS detected,1
49:49.1,192.168.1.126,DDoS detected,1
47:49.1,192.168.1.8,Normal operation,0
36:49.1,192.168.1.25,Normal operation,0
53:49.1,192.168.1.30,Normal operation,0
59:49.1,192.168.1.92,Normal operation,0
39:49.1,192.168.1.129,DDoS detected,1
04:49.1,192.168.1.85,DDoS detected,1
04:49.1,192.168.1.255,Connection timeout,0
11:49.1,192.168.1.25,DDoS detected,1
42:49.1,192.168.1.89,Normal operation,0
38:49.1,192.168.1.92,Failed login attempt,0
00:49.1,192.168.1.194,High CPU usage,0
33:49.1,192.168.1.121,DDoS detected,1
00:49.1,192.168.1.118,Connection timeout,0
41:49.1,192.168.1.132,DDoS detected,1
37:49.1,192.168.1.82,Normal operation,0
52:49.1,192.168.1.206,Failed login attempt,0
14:49.1,192.168.1.253,Connection timeout,0
40:49.1,192.168.1.126,DDoS detected,1
13:49.1,192.168.1.196,Failed login attempt,0
04:49.1,192.168.1.184,Normal operation,0
58:49.1,192.168.1.52,High CPU usage,0
49:49.1,192.168.1.35,DDoS detected,1
22:49.1,192.168.1.162,DDoS detected,1
15:49.1,192.168.1.198,Failed login attempt,0
24:49.1,192.168.1.235,Normal operation,0
04:49.1,192.168.1.162,DDoS detected,1
13:49.1,192.168.1.63,High CPU usage,0
46:49.1,192.168.1.106,DDoS detected,1
29:49.1,192.168.1.81,Connection timeout,0
44:49.1,192.168.1.54,Normal operation,0
47:49.1,192.168.1.147,DDoS detected,1
26:49.1,192.168.1.22,High CPU usage,0
36:49.1,192.168.1.84,Connection timeout,0
59:49.1,192.168.1.114,Connection timeout,0
57:49.1,192.168.1.22,Connection timeout,0
50:49.1,192.168.1.20,High CPU usage,0
37:49.1,192.168.1.251,Failed login attempt,0
50:49.1,192.168.1.165,Connection timeout,0
14:49.1,192.168.1.81,Failed login attempt,0
40:49.1,192.168.1.178,Connection timeout,0
04:49.1,192.168.1.146,Connection timeout,0
38:49.1,192.168.1.106,Failed login attempt,0
17:49.1,192.168.1.162,Normal operation,0
38:49.1,192.168.1.100,Failed login attempt,0
02:49.1,192.168.1.202,Normal operation,0
06:49.1,192.168.1.80,DDoS detected,1
11:49.1,192.168.1.226,Connection timeout,0
02:49.1,192.168.1.40,High CPU usage,0
35:49.1,192.168.1.207,Failed login attempt,0
22:49.1,192.168.1.148,Failed login attempt,0
19:49.1,192.168.1.48,Connection timeout,0
25:49.1,192.168.1.27,Normal operation,0
02:49.1,192.168.1.71,DDoS detected,1
34:49.1,192.168.1.98,DDoS detected,1
01:49.1,192.168.1.121,Connection timeout,0
11:49.1,192.168.1.26,DDoS detected,1
23:49.1,192.168.1.104,Connection timeout,0
25:49.1,192.168.1.155,Connection timeout,0
49:49.1,192.168.1.121,High CPU usage,0
09:49.1,192.168.1.95,Failed login attempt,0
03:49.1,192.168.1.162,Normal operation,0
47:49.1,192.168.1.108,Connection timeout,0
07:49.1,192.168.1.92,Connection timeout,0
57:49.1,192.168.1.192,Failed login attempt,0
05:49.1,192.168.1.5,Connection timeout,0
20:49.1,192.168.1.199,DDoS detected,1
20:49.1,192.168.1.26,DDoS detected,1
08:49.1,192.168.1.212,Connection timeout,0
54:49.1,192.168.1.92,High CPU usage,0
13:49.1,192.168.1.16,Normal operation,0
10:49.1,192.168.1.154,DDoS detected,1
21:49.1,192.168.1.11,Connection timeout,0
25:49.1,192.168.1.114,Connection timeout,0
55:49.1,192.168.1.4,Failed login attempt,0
03:49.1,192.168.1.70,Failed login attempt,0
26:49.1,192.168.1.42,High CPU usage,0
31:49.1,192.168.1.7,DDoS detected,1
20:49.1,192.168.1.62,Failed login attempt,0
06:49.1,192.168.1.71,DDoS detected,1
30:49.1,192.168.1.33,High CPU usage,0
30:49.1,192.168.1.214,Normal operation,0
08:49.1,192.168.1.9,Connection timeout,0
30:49.1,192.168.1.244,Normal operation,0
29:49.1,192.168.1.66,High CPU usage,0
28:49.1,192.168.1.148,Failed login attempt,0
21:49.1,192.168.1.94,Connection timeout,0
44:49.1,192.168.1.191,Normal operation,0
26:49.1,192.168.1.57,Connection timeout,0
40:49.1,192.168.1.132,Failed login attempt,0
33:49.1,192.168.1.60,Connection timeout,0
13:49.1,192.168.1.47,Normal operation,0
25:49.1,192.168.1.169,Connection timeout,0
17:49.1,192.168.1.108,Connection timeout,0
26:49.1,192.168.1.178,High CPU usage,0
57:49.1,192.168.1.34,High CPU usage,0
41:49.1,192.168.1.29,Normal operation,0
00:49.1,192.168.1.161,Failed login attempt,0
31:49.1,192.168.1.122,DDoS detected,1
35:49.1,192.168.1.102,Connection timeout,0
15:49.1,192.168.1.119,Normal operation,0
52:49.1,192.168.1.50,Connection timeout,0
59:49.1,192.168.1.144,Normal operation,0
28:49.1,192.168.1.165,High CPU usage,0
46:49.1,192.168.1.130,DDoS detected,1
07:49.1,192.168.1.142,DDoS detected,1
40:49.1,192.168.1.202,DDoS detected,1
47:49.1,192.168.1.53,Connection timeout,0
52:49.1,192.168.1.243,Failed login attempt,0
22:49.1,192.168.1.145,High CPU usage,0
00:49.1,192.168.1.142,Failed login attempt,0
23:49.1,192.168.1.236,DDoS detected,1
39:49.1,192.168.1.135,DDoS detected,1
00:49.1,192.168.1.121,Failed login attempt,0
56:49.1,192.168.1.131,Failed login attempt,0
59:49.1,192.168.1.217,Failed login attempt,0
46:49.1,192.168.1.58,Connection timeout,0
33:49.1,192.168.1.160,Failed login attempt,0
07:49.1,192.168.1.73,Failed login attempt,0
09:49.1,192.168.1.243,DDoS detected,1
33:49.1,192.168.1.235,High CPU usage,0
59:49.1,192.168.1.245,Failed login attempt,0
31:49.1,192.168.1.68,High CPU usage,0
17:49.1,192.168.1.105,High CPU usage,0
38:49.1,192.168.1.64,High CPU usage,0
19:49.1,192.168.1.94,High CPU usage,0
09:49.1,192.168.1.88,Connection timeout,0
55:49.1,192.168.1.84,Normal operation,0
42:49.1,192.168.1.232,Normal operation,0
06:49.1,192.168.1.105,Failed login attempt,0
51:49.1,192.168.1.26,High CPU usage,0
29:49.1,192.168.1.185,High CPU usage,0
16:49.1,192.168.1.121,DDoS detected,1
08:49.1,192.168.1.173,Connection timeout,0
40:49.1,192.168.1.173,Normal operation,0
19:49.1,192.168.1.4,DDoS detected,1
16:49.1,192.168.1.120,High CPU usage,0
40:49.1,192.168.1.153,High CPU usage,0
33:49.1,192.168.1.94,Failed login attempt,0
53:49.1,192.168.1.212,DDoS detected,1
33:49.1,192.168.1.111,DDoS detected,1
00:49.1,192.168.1.31,High CPU usage,0
58:49.1,192.168.1.48,Normal operation,0
25:49.1,192.168.1.206,DDoS detected,1
56:49.1,192.168.1.211,Connection timeout,0
18:49.1,192.168.1.115,DDoS detected,1
59:49.1,192.168.1.109,High CPU usage,0
00:49.1,192.168.1.184,Connection timeout,0
34:49.1,192.168.1.255,High CPU usage,0
24:49.1,192.168.1.194,Failed login attempt,0
03:49.1,192.168.1.184,High CPU usage,0
20:49.1,192.168.1.133,High CPU usage,0
46:49.1,192.168.1.98,Normal operation,0
59:49.1,192.168.1.237,Normal operation,0
59:49.1,192.168.1.172,High CPU usage,0
09:49.1,192.168.1.246,Normal operation,0
32:49.1,192.168.1.105,DDoS detected,1
38:49.1,192.168.1.207,High CPU usage,0
43:49.1,192.168.1.228,Normal operation,0
01:49.1,192.168.1.32,Normal operation,0
50:49.1,192.168.1.242,High CPU usage,0
21:49.1,192.168.1.247,Normal operation,0
32:49.1,192.168.1.42,Normal operation,0
04:49.1,192.168.1.82,Normal operation,0
24:49.1,192.168.1.20,Normal operation,0
21:49.1,192.168.1.24,Connection timeout,0
27:49.1,192.168.1.175,Connection timeout,0
47:49.1,192.168.1.74,Failed login attempt,0
48:49.1,192.168.1.63,Normal operation,0
36:49.1,192.168.1.196,Failed login attempt,0
40:49.1,192.168.1.121,Connection timeout,0
16:49.1,192.168.1.48,Failed login attempt,0
10:49.1,192.168.1.216,High CPU usage,0
53:49.1,192.168.1.154,DDoS detected,1
57:49.1,192.168.1.70,Failed login attempt,0
50:49.1,192.168.1.58,DDoS detected,1
59:49.1,192.168.1.52,Connection timeout,0
01:49.1,192.168.1.15,DDoS detected,1
42:49.1,192.168.1.192,Failed login attempt,0
38:49.1,192.168.1.110,Failed login attempt,0
37:49.1,192.168.1.200,Failed login attempt,0
